publish_date,headline_category,headline_text
20180908,world.rest-of-world,God sent him to stab Brazilian candidate; attacker says in video
20180909,citizen-reporter.stories,traffic made worse by God.
20180909,city.ghaziabad,2 minors held for Rs 9 lakh theft at temple
20180909,city.hubballi,Over 150 take ill after food at temple fair
20180909,city.lucknow,Keep mum on poll alliances; Ram temple; SP to tell leaders
20180909,city.lucknow,Temple will be built as SC is ours: UP minister
20180909,city.meerut,Hindu takes care of mosque he saved during 2013 riots
20180909,city.mumbai,Halal tourism takes flight for city's religious travellers
20180909,city.mysuru,Muslim man builds temple for Ganesha
20180909,entertainment.hindi.bollywood.news,Abhishek Bachchan : My grandmother would've been happy to see me play Sikh
20180909,india,Ram temple will be built as 'Supreme Court is ours'; says UP minister
20180909,india,those involved in lynchings cannot call themselves nationalists venkaiah naidu
20180910,city.coimbatore,'Gift from God' triggers pandemonium in Tirupur
20180910,city.gurgaon,Tension in Haryana village after residents try to stop burial of Muslim man
20180910,city.hyderabad,BJP & Congress competing on Hindutva politics: Owaisi
20180910,city.kochi,Kerala: More priests; nuns join protest demanding bishop Franco Mulakkal's arrest
20180910,city.ludhiana,Sikh bodies protest against SAD
20180910,city.mumbai,Cops: 2 held from Jalgaon kept tabs on those they felt were anti-Hindu
20180910,city.patna,Mahabodhi Temple premises carpeted with artificial grass
20180910,city.trichy,3 held after tussle over administration of church
20180910,india,Clash of dates with RSS lectures sees tourism event shifted out
20180910,india,Some people trying to make word Hindu 'untouchable; intolerable': Naidu
20180910,india,SC seeks report from trial judge in Babri Masjid demolition case
20180911,city.amritsar,Deny SAD permission for rally: Sikh outfits
20180911,city.delhi,How these temples give a new life to old flowers
20180911,city.gurgaon,How these temples give a new life to old flowers
20180911,city.mumbai,Zoroastrian priest backs petition against Metro
20180911,city.mumbai,How these temples give a new life to old flowers
20180911,india,How will you complete Babri trial by April; Supreme Court asks judge
20180911,india,Hinduism has taught world tolerance: Venkaiah Naidu
20180911,india,How these temples give a new life to old flowers
20180912,city.ahmedabad,For RSS volunteers; shorts are still trusted part of kit
20180912,city.delhi,ASI stumbles upon medieval coin hoard at Khirki mosque
20180912,city.goa,Hindutva is dirty bonsai; Hinduism a beautiful; blooming tree: Datta Naik
20180912,city.kochi,Rape case: Will church give back what I have lost; asks Kerala nun
20180912,city.kochi,Kerala rape case: Ex-priests and nuns support nuns' agitation
20180912,city.lucknow,No looking back; it's dharma yudh: Shivpal Yadav
20180912,city.lucknow,Youth 'sacrifices' self in temple near Faizabad
20180912,city.thane,Demand for priests high not only in city but also overseas for Ganesh fest
20180912,india,Nun writes to Pope's ambassador against Jalandhar bishop; questions Church's 'silence'
20180912,india,'Anti-Church groups are behind nun rape charge'
20180913,city.coimbatore,Police get custody of 5 Muslim youths
20180913,city.gurgaon,10 buildings; prayer hall around IAF depot sealed
20180913,city.kolkata,West Bengal: Monkey pushes devotee to death at temple
20180913,city.madurai,Plea seeks recovery of land belonging to temple in district
20180913,city.nagpur,Renovated Tekdi Ganesh Temple to be ready in a year
20180913,city.pune,Bappa arrives .. song; dance and prayers inside homes; on streets
20180913,city.rajkot,Soon; tourist facilitation centre at Somnath temple
20180913,world.south-asia,Anti-LTTE fight was not ethnic war: Rajapaksa
20180914,best-products.fashion.womens-fashion,5 ethnic brands for women to give you perfect Indian look
20180914,city.bhopal,Madhya Pradesh congress plays religious tourism card
20180914,city.bhopal,Priest arrested for killing 4 persons over 9 years in Bina
20180914,city.chandigarh,The young Sikh couple is back home in Mohali
20180914,city.indore,syedna sanchi milk sept 13 dugdha sangh supplies 15k litre milk daily for devotees
20180914,city.indore,PM Narendra Modi to spend 30 minutes at Indore's Saifee Nagar mosque
20180914,city.lucknow,RSS event content to reach public via WhatsApp; FB
20180914,entertainment.events.chandigarh,The young Sikh couple is back home in Mohali
20180914,life-style.spotlight,The young Sikh couple is back home in Mohali
20180915,city.amritsar,Congress is waging religious war in Punjab; alleges Parkash Singh Badal
20180915,city.amritsar,Damdami Taksal urges Kovind to release 20 Sikh lifers
20180915,city.coimbatore,Motorcycle seized from youth held for plotting to kill Hindu leaders
20180915,city.guwahati,Kolkata: Mamata Banerjee blames 'Hindu terror outfit' for her scrapped Chicago tour
20180915,city.kochi,Rape accused Kerala bishop Franco Mulakkal hands over charge to another priest
20180915,city.kolkata,Kolkata: Mamata Banerjee blames 'Hindu terror outfit' for her scrapped Chicago tour
20180915,city.ludhiana,Municipal bodies can fund CCTV cameras at religious places
20180915,city.vadodara,'Many religious leaders came up to me for sex'
20180916,city.chandigarh,'Navjot Singh Sidhu has no right to speak on religion'
20180916,city.chennai,six panchaloha idols stolen from centuries on jain temple in tn
20180916,city.kochi,Bishop Mulakkal hands over charge; hopes for divine intervention
20180916,city.lucknow,Diwali to be celebrated over 3 days in Ayodhya this year
20180916,city.lucknow,Self proclaimed royal descendant apologizes for Ayodhya Ram temple
20180916,city.nashik,IRCTC may start temple booking for Sai devotees
20180916,entertainment.tamil.movies.news,nayan and vignesh shivn take a trip to golden temple
20180916,india,Priest booked for showing porn; abusing 14-year-old
20180916,india,Keep the interests of Hindus in the forefront: VHP to political leaders
20180916,india,VHP convenes meeting of seers to take up Ram temple issue
20180917,city.amritsar,Why Indian Sikhs need binoculars for darshan across the border
20180917,city.kochi,Police to quiz 12 priests in Kerala nun 'rape' case
20180917,city.lucknow,VHP questions PM Modi's visit to Bohra mosque
20180917,city.lucknow,Mughal dynasty 'heir' says sorry for Ram temple razing
20180917,city.meerut,26 years post babri demolition muslims take care of lone temple in area await return of hindu neighbours
20180917,city.navi-mumbai,In a first; 108 women worshipped in Navi Mumbai
20180917,city.salem,Miscreants loot Mariamman temple
20180917,india,Why Indian Sikhs need binoculars for darshan across the border
20180917,india,For 26 yrs; Muslims have taken care of this temple
20180917,india,VHP questions PM Modi's visit to Bohra mosque
20180917,india,Police to quiz 12 priests in Kerala nun 'rape' case
20180917,india,Amid global crisis; Dutch Catholic Church engulfed by sex scandal
20180917,spirituality,Do we need God to be good?
20180918,city.bhopal,Madhya Pradesh: Congress gives campaign Hindu touch
20180918,city.goa,Paroda temple mahajans file plaint against GTDC
20180918,city.guwahati,Mizoram churches 'reject' SC's Section 377 ruling
20180918,city.kochi,Charu Agaru: Devoted to a divine dance form
20180918,city.kochi,Nuns; priest told to keep away from protest venue
20180918,city.kolkata,Mosque volunteers do their bit for victims and firemen
20180918,city.lucknow,Korean tradition to light up Ayodhya on Diwali
20180918,city.mysuru,yogendra yadav calls for moving away from hindu muslim question as an electoral plank
20180918,city.nagpur,For women priests; it is more about right practices and less about dakshina
20180918,city.thiruvananthapuram,Nuns; priest told to keep away from protest venue
20180918,india,RSS doesn't seek to foist ideology; celebrates diversity: Mohan Bhagwat
20180918,india,Sikh Regiment jawan shoots dead 2 soldiers; then kills self
20180918,india,Kerala nun rape case: Accused priest files bail plea in HC
20180918,life-style.books.features,Monk and lifestyle coach Gaur Gopal Das to release his first book this month
20180919,city.chennai,Anirudh Nambiar & Amanda Achu Jacob emerged winners at the Times Fresh Face auditions at Madras Christian College
20180919,city.chennai,DMK and religion: The more things change; the more they stay same
20180919,city.goa,Hill-cutting: Archives officials to hold temple site inspection
20180919,city.goa,Hill-cutting: Archives officials to hold temple site inspection
20180919,city.vadodara,At 107; Muslim wrestler had started Vadodara's first public Ganesh fest
20180919,entertainment.events.chennai,Anirudh Nambiar & Amanda Achu Jacob emerged winners at the Times Fresh Face auditions at Madras Christian College
20180919,entertainment.events.mumbai,Pankaj Udhas visits Siddhivinayak Ganapati temple to release his latest track
20180919,india,RSS-backed lab to sell cow dung soaps; Modi & Yogi kurtas on Amazon
20180919,india,Fringe outfit offers man who killed Muslim LS poll ticket
20180920,city.amaravati,Sun God steers chariot in majestic procession
20180920,city.chennai,Do rules permit temples to rear elephants; asks HC
20180920,city.chennai,Triple talaq: Muslim chiefs call ordinance political ploy
20180920,city.madurai,Plea against deploying jumbo Masini in temples
20180920,city.madurai,Judges inspect basic amenities in Meenakshi temple
20180920,city.mumbai,Muslim view split on triple talaq law
20180920,city.patna,Muslim clerics oppose ordinance
20180920,city.patna,Governor offers prayer at Vishnupad temple
20180920,city.surat,Muslims change procession route for 'remover of obstacles'
20180920,city.thane,Fast; prayers; mourning to mark Muharram today
20180920,india,RSS has discarded chunks of Golwalkar's thoughts: Mohan Bhagwat
20180920,india,No explicit UAE court order to extradite Christian Michel to India
20180920,india,Triple talaq law will make Muslim women fearless: Amit Shah
20180920,tv.news.hindi,Rakhi Sawant calls Bigg Boss 12's Jasleen Matharu a 'prasad' from god to Anup Jalota
20180921,city.allahabad,UP Hindu family has majlis at home to honour 70-year-old promise
20180921,city.kanpur,This Hindu man keeps Muharram tradition alive
20180921,city.kochi,Kerala Tourism: When will it be business as usual for God's Own Country?
20180921,city.mumbai,Processions and prayers to mark Ashura today
20180921,city.mysuru,Mysuru villagers find lonely donkey a bride; priest officiates union
20180921,city.varanasi,'Harassed' by cops; RSS man ends life
20180921,india,Razing of Ram temple a fact; can't be sidestepped: Amit Shah
20180921,india,Scribe arrested for 'derogatory remarks' on Sun Temple gets bail
20180921,india,What does Mohan Bhagwat mean when he says Hindutva 'includes' Muslims?
20180922,city.ahmedabad,Traffic police give road safety sermon at Sidi Saiyyed Mosque
20180922,city.delhi,Forgotten tale of Sikh conquest to be cast in bronze for posterity
20180922,city.mumbai,Expert moots smaller Metro stn to shift tunnel; bypass 2 fire temples
20180922,city.nagpur,Former President Pranab Mukherjee visit inspired RSS exercise to spruce up image: Observer
20180922,city.trichy,'MPs; MLAs are not messengers of God'
20180923,citizen-reporter.stories,Dump in front of temple
20180923,city.amritsar,UK raids to help Punjab Police nail Johal; claims Sikh body
20180923,city.bengaluru,Congress MLAs' temple visit sparks rumours of switching parties
20180923,city.ghaziabad,Ghaziabad gets a plant to treat garbage collected from religious places daily
20180923,city.hyderabad,Roll back Triple Talaq ordinance: Muslim women
20180923,city.kochi,Church has weathered several scandals over years
20180923,city.kozhikode,Nun; who supported stir against bishop; barred from religious duties
20180923,city.lucknow,Lucknow: Imam Husain as dear to him as Shivji or Durga
20180923,city.noida,Ghaziabad gets a plant to treat garbage collected from religious places daily
20180923,city.patna,Over 3 lakh kanwariyas offer prayers at Areraj temple
20180923,entertainment.hindi.bollywood.news,Ranveer Singh set the stage on fire at rapper Divine's 'Gully Fest'
20180923,india,Why RSS wants to talk to all about its 'revised views'
20180923,india,Nun asked to stay away from church duties after taking part in protest against 'rapist' bishop
20180924,city.ahmedabad,Gujarat monk renounces spiritual life to look after disabled parents
20180924,city.ahmedabad,Lightning damages minarets of Ek-Toda Masjid mosque in Daulatkhana
20180924,city.kochi,RSS to launch stir demanding Ram temple; says Pravin Togadia
20180924,city.pune,Column: The RSS' messenger and messages
20180924,city.thiruvananthapuram,RSS to launch stir demanding Ram temple; says Pravin Togadia
20180924,city.vadodara,Two more thefts in temples reported
20180924,entertainment.tamil.movies.news,Short film on a south temple priest fetches international award
20180925,city.ahmedabad,Muslim NRG woman rears cows and inspiration in native village
20180925,city.amritsar,After London; Sikh separatists to host 3-day event in Paris
20180925,city.hyderabad,Telangana: TRS vote pledge at mosque; Ganesh mandap sparks row
20180925,city.jaipur,RSS chief to attend national convention for the differently abled
20180925,city.kochi,Kerala nun rape case: After protests; church drops curbs on nun
20180925,city.kozhikode,Kerala nun rape case: After protests; church drops curbs on nun
20180925,city.mumbai,Ban polygamy and nikah halala; Muslim divorcee urges high court
20180925,city.patna,Oh God; what's happening: Upendra Kushwaha on crime in Bihar
20180925,city.vadodara,Man arrested for breaking into 11 temples
20180925,world.uk,First Sikh guardsman tests positive for cocaine; could be expelled from UK Army
20180926,city.ahmedabad,Civic chief saves 450-year-old mosque
20180926,city.bengaluru,From darshan to rituals; govt brings changes in Gokarna temple affairs
20180926,city.hyderabad,Temple thieves nabbed; Rs 26 lakh property seized
20180926,city.kochi,In a surprise move; two Kerala Christian priests join BJP
20180926,city.kozhikode,Kerala preacher slams Muslims for offering prayers at temples; churches
20180926,city.lucknow,RSS workers to flex muscles at powerlifting contest
20180926,city.mumbai,trolled for ganpati worship mim mla apologises for un islamic act
20180926,home.education,Restore 5% job quota for Muslims in Maharashtra: Cong leader
20180928,city.jaipur,After failing to attack priest; miscreants kill his pet dog
20180928,city.patna,Fake priest held; let off with warning in Gaya
20180928,home.education,Panjab University comes up with book on 50 distinguished Sikhs
20180928,india,SC refuses to refer Ayodhya land dispute and 'mosque not essential to Islam' remark to larger bench
20180928,india,Wary Congress tip-toes around Ayodhya order; says apex court supreme
20180928,india,Polygamy; Ramleela and FGM sent to five-judge bench; why not Ayodhya: Justice Nazeer
20180928,india,'Mosque not essential' remark made in particular context: SC
20180928,india,Supreme Court allows entry of women of all ages into Sabarimala temple: Highlights
20180928,india,Supreme Court allows entry of women of all ages in Kerala's Sabarimala temple
20180928,india,Sabarimala: SC verdict disappointing; says temple head priest
20180928,india,SC bulldozes gender barrier at Sabrimala temple; opens its gate for women devotees of all age group
20180929,citizen-reporter.stories,thiruneermalai temple tank
20180929,citizen-reporter.stories,Potholes filled & broken Saint Norbert Church Road
20180929,city.ahmedabad,Hindus form 93.5% of religious conversion applicants in Gujarat
20180929,city.bareilly,sc verdict will pave way for early construction of ram temple in ayodhya up law minister
20180929,city.chennai,Besant Nagar temple official booked for abuse
20180929,city.delhi,Sabarimla Temple verdict: SC takes note of conflicting stands
20180929,city.hyderabad,'Smallest mosque' cries for attention
20180929,city.jaipur,Society must work unitedly for nation to excel: RSS
20180929,city.kochi,Vavar mosque open to women pilgrims of all ages
20180929,city.kochi,Kerala divided on response to Sabarimala temple verdict
20180929,city.kochi,GOD FORBID: Nuns As Priests Next?
20180929,city.kochi,Sabarimla Temple verdict: SC takes note of conflicting stands
20180929,city.kochi,Actor Jayamala welcomes verdict on temple entry
20180929,city.lucknow,Recruitment from October: VHP's Dharma Yoddhas to check love jihad; cow slaughte
20180929,city.ludhiana,Religious leaders against SC's take on adultery; locals hail verdict
20180929,city.nagpur,Khamla residents help raze decades old Shitla Mata temple
20180929,city.nagpur,Keralites condemn Sabarimala decision of allowing women in temple
20180929,city.pune,Trupti Desai to visit Sabarimala Temple
20180929,city.thiruvananthapuram,Court verdict on Sabarimala temple a let-down; says tantri & royal family
20180929,india,Ruling no special privilege in place of worship; experts say
20180929,sports.football,Nagpur's Young Muslim FC give Big Ben severe 9-0 drubbing
20180930,citizen-reporter.stories,Grab land in name of God
20180930,city.amaravati,N Chandrababu Naidu blasts Narendra Modi during Dharma Porata Deeksha
20180930,city.chandigarh,Politics: Maj Gen; forced nationalism: Students
20180930,city.goa,Four-year-old drowns in Vasco temple tank
20180930,city.jaipur,Double standards by Modi govt on Ram temple: Togadia
20180930,city.kochi,Parish priest tried to influence us; allege nuns
20180930,city.raipur,Not just Sabarimala; Chhattisgarh too have temples that don't allow women's entry
20180930,city.trichy,Cops to probe recent Tamil scripts on Big Temple idols
20180930,city.vijayawada,N Chandrababu Naidu blasts Narendra Modi during Dharma Porata Deeksha
20181001,city.bengaluru,In 6 months; we have spoiled Church Street
20181001,city.chandigarh,Abhay Chautala accuses Khattar of hurting Sikh sentiments
20181001,city.hyderabad,Indo-Arab mosque opens for all at Banjara Hills
20181001,city.jammu,Meet Kargil's only Hindu family
20181001,city.kochi,Paving the way to God's Own Country
20181001,city.lucknow,Vivek Tiwari was killed despite being Hindu; tweets Arvind Kejriwal
20181001,city.srinagar,Meet Kargil's only Hindu family
20181001,india,Meet Kargil's only Hindu family
20181002,city.amritsar,Sikhs set up lobbying group; want world gurdwara body next
20181002,city.lucknow,Ayodhya Mahant starts fast unto death for Ram temple
20181002,india,Rahul; Sonia; Manmohan attend prayer meet at Sevagram Ashram
20181002,tv.news.hindi,Ankush Bhardwaj: I am focussing on my singing and I am sure that God will guide me
20181003,city.bengaluru,Bruhat Bengaluru Mahanagara Palike cleans Church Street; to modify tender to maintain footpaths
20181003,city.chandigarh,Hindu-Sikh unity under threat as Congress fanning religious frenzy: Malik
20181003,city.coimbatore,Hate speech: Christian preacher booked in Coimbatore
20181003,city.ludhiana,Malaysian Sikhs rebuke writer for attacking top cop's turban
20181003,city.madurai,HC slams petitioner for stalling handover of Meenakshi Amman temple properties
20181003,city.madurai,Groups clash over right on temple; 3 injured
20181003,city.mumbai,NCP Muslim leaders split on Tariq Anwar
20181003,city.nagpur,RSS drops 'shastrapujan' word from Dussera invite
20181003,city.nagpur,Muslim outfits drawing plan to step up quota demand
20181003,city.nagpur,Kailash Satyarthi to be chief guest at RSS' Vijaya Dashmi event in Nagpur
20181003,city.patna,Facility to offer online prayers at Rajgir Shanti Stupa soon
20181003,city.visakhapatnam,Devotees throng Arasavalli temple to witness sun's rays light up deity
20181003,india,Ram Mandir will be built at any cost: RSS chief
20181003,india,Kailash Satyarthi to be chief guest at Vijaya Dashmi event of RSS
20181003,sports.football,Yash Shukla's brace puts Young Muslim FC into semis
20181004,citizen-reporter.stories,Hindu Colony Dadar turned into Transport Hub
20181004,city.bengaluru,Gokarna temple back with mutt after SC interim order
20181004,city.delhi,rss for review of sc sabarimala ruling review sc ruling on sabarimala rss
20181004,city.kochi,rss for review of sc sabarimala ruling review sc ruling on sabarimala rss
20181004,city.mumbai,Uddhav Thackeray to go to Ayodhya after MNS rally
20181004,city.salem,Christian preacher booked on charges of hate speech
20181004,city.thiruvananthapuram,Temple offers online payment facility
20181004,city.thiruvananthapuram,People for Dharma holds protest march
20181004,city.thiruvananthapuram,Now; RSS moots legal recourse on Sabarimala
20181005,city.ahmedabad,Falling of tree no act of God; says Ahmedabad court
20181005,city.bengaluru,Keep gods off answer papers; Karnataka varsity tells examinees
20181005,city.bengaluru,Muslim teenager wins Bhagavad Gita contest
20181005,city.jaipur,Loudspeakers of mosques to be used to spread awareness
20181005,city.kolkata,Influential imam slams Mamata Banerjee's Durga puja dole
20181005,city.madurai,Rtd scientist's PIL alleges bias in darshan at Samayapuram temple
20181005,city.pune,'Koregaon Bhima battle had no link with caste or religion'
20181005,city.trichy,HR & CE dept ruined temples in TN: Raja
20181005,city.vijayawada,Zero funds from state govt may see low-key Dasara celebrations at Kanaka Durga temple
20181005,india,Sabarimala verdict: Saffron think tank opposes RSS; BJP
20181005,india,Influential Kolkata imam slams Mamata's Durga puja dole
20181005,india,Sun temple row: SC rejects bail plea of journalist
20181005,life-style.fashion.celeb-style,5 ethnic looks of Kajol that are unmmissable
20181006,citizen-reporter.stories,Keep Safe Distance from my Place of Worship!
20181006,city.agra,This Muslim family is making Ravana effigies for 3 generations
20181006,city.ahmedabad,Togadia demands Ram Temple ordinance before Dussehra
20181006,city.amritsar,Sikh activists show black flags to Parkash Singh Badal; clash with Akali workers
20181006,city.lucknow,Ayodhya: Transgenders join stir for Ram temple
20181006,city.ludhiana,Hindu groups accuse Parkash Singh Badal of try to create fear in community
20181006,city.ludhiana,SP stands like a rock with Sikhs:Former CM Akhilesh Yadav
20181006,city.mangaluru,Summons issued to RSS leader Kalladka Prabhakar Bhat
20181006,city.navi-mumbai,Navi Mumbai: Rescuers and God saved us; says bus mishap survivor
20181006,city.noida,2 Muslim groups clash in Jewar
20181006,india,Bring law to construct Ram temple: VHP
20181006,sports.football,Qidwai Club test Young Muslim FC before semis
20181007,city.ahmedabad,FIR for illegal construction near mosque
20181007,city.kochi,Manarcaud church backs protesters
20181007,city.ranchi,Sikhs protest against Ranchi trader murder; seek immediate action
20181007,city.thiruvananthapuram,Govermentt to hold talks with royals & priests to defuse tensions
20181007,india,Sabarimala: CPM softens stand; government to meet priests
20181008,city.ahmedabad,Modhera: The finest temple tank in the country
20181008,city.chandigarh,Harvard adds Sikhi to its bouquet of religious studies
20181008,city.cuttack,Muslim artisans from Cuttack feel price pinch
20181008,city.ghaziabad,UP: 7-year-old missing girl found murdered on mosque roof
20181008,city.kochi,'Need a fine balance in decisions on religions'
20181008,city.lucknow,Seer sitting on fast for Ram temple arrested in Faizabad
20181008,city.mysuru,Floral replica of Lotus Temple at Nishat Bagh Glass House
20181008,city.nagpur,Hindus shouldn't vote for BJP: Togadia
20181008,city.nagpur,Shun parties like AIMIM; UDF: Barelvi leaders urge Muslims
20181008,india,Women entry in Sabarimala temple: Review petition filed in Supreme Court
20181009,city.agra,nirmohi akhara calls for nationwide stir over arrest of seer fasting for ram temple
20181009,city.bhopal,'Bhakt avataar': After Gujarat & Karnataka; Congress plans 'temple run' in MP
20181009,city.bhopal,Govt scraps gram sabhas' right to appoint; sack priests
20181009,city.chandigarh,mansa devi temple undergoes 30 lakh makeover
20181009,city.delhi,SC declines urgent hearing on plea seeking review of Sabarimala Temple verdict
20181009,city.guwahati,Muslim artist breathes life into Durga idols in Assam
20181009,city.ludhiana,questions raised over badals claim of visiting golden temple after op blue star
20181009,city.ludhiana,Hindu; Muslim groups back protest over Bargari sacrilege
20181009,city.madurai,HC asks mosque trustee to hand over all records to wakf board
20181009,city.meerut,In riot-hit UP village; man on a mission to bring Muslims back
20181009,city.navi-mumbai,Supreme Court clears way to raze Navi Mum temple
20181009,city.salem,Two groups clash over performing puja at temple
20181009,elections.assembly-elections.madhya-pradesh,'Bhakt avataar': After Gujarat & Karnataka; Congress plans 'temple run' in MP
20181009,india,In riot-hit UP village; man on a mission to bring Muslims back
20181009,india,SC declines urgent hearing on plea seeking review of Sabarimala Temple verdict
20181010,city.chandigarh,DSGMC chief: SAD needs course correction to restore credibility of Sikh institutions
20181010,city.chennai,Pradaini looked fashionable at the launch of Wok Monk restaurant at Anna Nagar
20181010,city.delhi,North corporation suspends school in-charge for religious 'division' of students
20181010,entertainment.events.chennai,Pradaini looked fashionable at the launch of Wok Monk restaurant at Anna Nagar
20181010,entertainment.marathi.movies.news,Navratri special: Tejaswini Pandit looks divine in her latest pic
20181011,city.ahmedabad,Why develop only Hindu holy sites? HC asks govt
20181011,city.ahmedabad,Why develop only Hindu holy sites? Gujarat HC asks govt
20181011,city.chandigarh,PPCB turns to religious leaders to convince farmers against stubble burning
20181011,city.chandigarh,59;000 devotees visit Mansa Devi; Kali Mata temples
20181011,city.goa,Cop revealed sensitive information on Sanatan Sanstha: Hindu organisation
20181011,city.gurgaon,Hindu groups demand meat ban during Navratri; vandalise shops
20181011,city.kochi,Sabarimala protest deepens as Hindu outfits hit the streets
20181011,city.kochi,In Kerala HC; Hindu outfit seeks women's entry in mosques
20181011,city.lucknow,Yogi Adityanath; Akhilesh Yadav on Navratra fast as Rahul Gandhi continues temple run
20181011,city.madurai,HC seeks health report on temple elephant Masini
20181011,city.thiruvananthapuram,Sabarimala protest deepens as Hindu outfits hit the streets
20181012,city.agartala,BJP banks on Chakma seats in Christian-majority Mizoram
20181012,city.bengaluru,Keep RSS-like hardliners out of Congress: Rahul Gandhi
20181012,city.chandigarh,Centre makes helmets optional for Sikh women
20181012,city.chandigarh,Chandigarh dilutes helmet rule for Sikh women; experts fret
20181012,city.guwahati,BJP banks on Chakma seats in Christian-majority Mizoram
20181012,city.itanagar,BJP banks on Chakma seats in Christian-majority Mizoram
20181012,city.jaipur,Festivities begin at Tanot temple
20181012,city.kochi,HC dismisses plea for women entry to mosques
20181012,city.kohima,BJP banks on Chakma seats in Christian-majority Mizoram
20181012,city.lucknow,Priest shot at in Lucknow; is critical
20181012,city.nagpur,Work was worship for woman cop helping Haj pilgrims in Saudi
20181012,city.nashik,Religious organisations to move court against NMC
20181012,city.puducherry,Four idols missing from 1;200-year-old Jain temple found abandoned in forest
20181012,city.pune,Petrol dealer president of Muslim Rashtriya Manch
20181012,city.thiruvananthapuram,Prayer meet before Secretariat today
20181012,city.trichy,Elephant Masini to be shifted back to temple soon
20181012,city.trichy,Idol wing and ASI officers inspect Thanjavur temple
20181012,city.vijayawada,Arrangements at Durga temple evoke mixed response from pilgrims on second day of Dasara
20181012,india,Chandigarh dilutes helmet rule for Sikh women; experts fret
20181013,city.agra,'Azadi': Aligarh Muslim University students booked for sedition
20181013,city.ahmedabad,Sevaks from outside state run Ahmedabad's two major temples
20181013,city.ahmedabad,Bigamy complaint: Priest to be tried along with groom
20181013,city.chennai,Kapaleeswarar temple idol theft: Chief sthapathi quizzed
20181013,city.hyderabad,Sermons at mosques to create awareness on TB
20181013,city.madurai,Meenakshi temple supports green golu display this year
20181013,entertainment.tamil.movies.news,Petta stars Rajinikanth and Trisha at Kashi Vishwanath temple
20181013,life-style.spotlight,'More than being a religious event; Gombe Habba is a social event'
20181014,city.goa,Hindu groups want churches scrutinised
20181014,city.jaipur,Eyeing polls; govt had tweaked land rules for Pak Hindus
20181014,city.kanpur,Muslim sculpts a harmonious future with idols of Durga
20181014,city.kozhikode,Muslim groups see bid to impose uniform civil code
20181014,city.mumbai,Power alone can't bring about social change; says RSS gen secy
20181014,city.patna,Artisans busy preparing replicas of famous temples
20181014,city.shillong,All-faith prayer meet in Shillong
20181014,city.thiruvananthapuram,Sabarimala temple row: Shiv Sena threatens 'suicide protest'
20181015,city.amritsar,Asiad gold medallist pays obeisance at Golden Temple
20181015,city.chandigarh,Making Dussehra effigies is Muslim artisan's livelihood
20181015,city.delhi,From Moradabad to Delhi: To play God & help you do it too
20181015,city.goa,Chamundeshwari temple comes alive at Navratri
20181015,city.gurgaon,At Ramlila; their only religion is music
20181015,city.indore,Ticket aspirants seek divine intervention
20181015,city.madurai,4 panchaloha idols stolen from temple
20181015,india,Sabarimala Temple verdict: BJP plans massive show of strength today in Thiruvananthapuram
20181015,india,Rahul Gandhi begins MP tour; offers prayers at temple
20181015,nri.community,'Not Hindu'; scientist booted from US garba event
20181016,city.amritsar,Now; talk of Sikh 'religious court'
20181016,city.bengaluru,When two Muslim men let Biharis use factory premises for Durga Puja in Bengaluru
20181016,city.delhi,Lashker-e-Taiba funds help construct Haryana mosque
20181016,city.hyderabad,Squatters turn mosques into schools on waqf land
20181016,city.madurai,Four panchaloha idols stolen from TN temple found abandoned in village
20181016,city.thiruvananthapuram,Sabarimala temple set to open; still no 'solution' in sight
20181016,city.trichy,Tourists charged double for parking at Thiruvanaikoil temple
20181016,city.visakhapatnam,At this temple; deity is adorned with cash; gold
20181016,india,No good Hindu will favour temple by razing someone else's place of worship: Tharoor
20181016,india,NIA probes hawala funding of mosque in Haryana allegedly by Lashkar-e-Taiba affiliate
20181017,city.amritsar,sikh devotees arriving in large numbers to undertake pilgrimage to pak
20181017,city.chandigarh,Wearing of helmet by Sikh women in Chandigarh optional: MHA
20181017,city.chennai,Going green; in the name of God: Pandals strive for plastic-free puja
20181017,city.goa,Weapon worship to the fore at Latambarcem
20181017,city.gurgaon,'Religious activities distanced PSO from family'
20181017,city.kochi,no review petition all devotees can have darshan at sabarimala temple says cm pinarayi vijayan
20181017,city.kochi,Faithful wary of divine retribution
20181017,city.kochi,Won't allow sacrilege at temple; says tribespeople
20181017,city.nagpur,RSS invites singer Rashid Khan at Vijayadashami function
20181017,city.thiruvananthapuram,no review petition all devotees can have darshan at sabarimala temple says cm pinarayi vijayan
20181017,city.thiruvananthapuram,#MeToo: Kerala editor of The Hindu sent on leave
20181017,entertainment.english.music.news,Wedding bells for Lady Gaga; Christian Carino?
20181017,india,Kerala tense as Sabarimala temple opens today
20181017,india,Haryana mosque was to be terror school? NIA probes
20181018,city.ahmedabad,Migrants left for social; religious reasons: Government to HC
20181018,city.kochi,Kerala CM blames RSS for Sabarimala violence; BJP demands probe
20181018,city.lucknow,In UP; girls with Muslim names married as per Hindu rituals
20181018,city.nagpur,'RSS doesn't own weapons it displays on Vijayadashami'
20181018,city.noida,Students from Moradabad and Ayodhya pull crowd in Noida's Ramlilas
20181018,city.shillong,Durga Puja clash: Meghalaya High Court orders arrest of priest; headman
20181018,city.thiruvananthapuram,Kerala CM blames RSS for Sabarimala violence; BJP demands probe
