publish_date,headline_category,headline_text
20130109,city.indore,Congress; RSS members lock horns
20130109,city.kolkata,Researcher focuses on the 'religious Anglo-Indian'
20130109,city.nagpur,Illegal religious structures razed
20130109,city.patna,Controversy over inviting 'tainted monk'
20130109,world.pakistan,Kidnapped Sikh man beheaded in Pakistan's tribal belt
20130110,city.hyderabad,United Muslim Action Committee likely to suspend public meetings
20130110,city.hyderabad,Judge gives Akbaruddin Owaisi lessons in religious harmony
20130110,city.indore,RSS Indore office attacked; 7 Congressmen held
20130110,city.indore,Congress plans rally to protest attack by RSS volunteers
20130110,city.indore,7 held for ransacking RSS office
20130110,city.kolkata,Stream of visitors to meet Arabul Islam bothers other patients
20130110,india,RSS volunteers and Taliban no different: Kantilal Bhuria
20130111,city.hyderabad,Prayers for Akbaruddin Owaisi in temple
20130111,city.jaipur,Priest arrested for molesting woman devotee
20130111,city.jaipur,Muslim panchayat bans mobiles for girls in Udaipur
20130111,city.mangaluru,Kadri temple annual jatrotsava from January 14
20130111,city.mumbai,CM to meet Muslim leaders over Dhule riots
20130111,city.mumbai,70-year-old priest thrashed and arrested for sexual abuse
20130111,city.varanasi,Banaras Hindu University vice-chancellor to get Vishwa Bhojpuri Samman
20130111,home.education,Banaras Hindu University vice-chancellor to get Vishwa Bhojpuri Samman
20130111,india,Prayers for Akbaruddin Owaisi in temple
20130111,india,Muslim panchayat bans mobiles for girls in Udaipur
20130111,india,Hindu fanatics behind several sensational cases: Govt
20130111,india,SGPC seeks Centre's intervention in ensuring Pak Sikhs' safety
20130111,india,BJP's Hindutva forces back in limelight
20130111,world.uk,Scotland Yard recovers stolen Hindu jewellery
20130112,city.allahabad,Parliament should handover Ayodhya land to Hindus; says Ashok Singhal
20130112,city.hyderabad,'Spring of Islam' meet begins
20130112,city.indore,Mahakal temple goes hi-tech
20130112,city.mangaluru,Muslim family turns Hindu on resident id cards
20130113,city.bhubaneswar,Tribals desert Chasi Muliya Adivasi Sangh
20130113,city.chandigarh,Pak Hindus celebrates birth anniversary of Vivekananda
20130113,city.chennai,Two villagers arrested for murdering temple guard
20130113,city.chennai,Burglars loot temple in Mangadu
20130113,city.chennai,Madras Christian College opens its doors to dropouts
20130113,city.mangaluru,Kukke temple bans smoking on premises
20130113,city.mumbai,Prayer hall in illegal structure sealed
20130113,tv.news.hindi,Imam does not regret verbal spat with Salman Khan
20130113,tv.news.hindi,Urvashi surprised at winning Bigg Boss; says Imam deserved it
20130114,city.kolkata,I was not wrong; says TMC strongman Arabul Islam
20130114,city.ludhiana,Prayers shower on 'Aagman Utsav'
20130114,city.madurai,Socially-conscious 'kolams' add colour to event in temple city
20130114,city.mumbai,Local group ushers in a new dawn for Muslim girls
20130114,india,Have government schemes failed Muslims?
20130114,tv.news.hindi,I'm not a celebrity but sellibrity: Imam Siddique
20130115,city.delhi,Delhi celebrates great Buddhist monk Atisa
20130115,city.mumbai,BJP women's wing defends RSS chief over rape remark
20130115,india,Human rights group laments 'religious terrorism' in Pak
20130116,city.madurai,Pennycuick memorial; a temple for us; say farmers
20130117,city.bengaluru,Karwar gets Jagannath temple
20130117,city.chandigarh,Hindu mantras opened in City Council of San Jose; tenth largest in USA
20130117,city.chandigarh,US Sikhs support Obama to sign executive action on gun control
20130117,city.guwahati,Jews; Christians; minorities want change in poll date
20130117,city.jaipur,Muslims groups want Congress to take up their demands during Chintan
20130117,city.jaipur,Employer is not God; can't sack employee on whimsical grounds: HC
20130117,city.madurai,Float festival begins in Meenakshi temple
20130117,india,Tiff over liqour shop stake led to Hindu terror accused Joshi's murder?
20130118,city.bengaluru,Hindu-Muslim divide of today's kind didn't exist in Mughal India: Dalrymple
20130118,city.gurgaon,Idol; parasol stolen from temple
20130118,entertainment.hindi.bollywood.news,Mohit-Udita's temple wedding after years of courtship
20130119,city.chandigarh,Religious shades paint Chandigarh
20130119,city.guwahati,Sikh Regiment provides treatment to boy with burns
20130119,city.hyderabad,Thousand pillar temple completes 850 years
20130119,city.indore,RSS notice to media houses on Bhagwat's statement
20130119,city.ludhiana,Religious shades paint Ludhiana
20130119,tv.news.hindi,I am ashamed but I regret nothing: Imam Siddiqui
20130120,city.hyderabad,RSS rally triggers tension in Guntur
20130120,city.jaipur,Raje meets Pak Hindu migrants in Jodhpur
20130120,city.madurai,HC asks TNPSC to consider dalit converts to Islam as BCs
20130120,city.mangaluru,Sikh history comes alive in Sikh Kuladeepakaru
20130120,city.mumbai,Residents protest against acquisition of Malad church land
20130120,city.pune,Four arrested for theft at Jain temple; 35;000 recovered
20130120,city.thiruvananthapuram,Church now targets 'architects' of Gadgil report
20130120,home.sunday-times.all-that-matters,When Hinduism meets the internet
20130120,india,RSS; BJP camps promoting Hindu terror: Sushilkumar Shinde
20130120,times-view,Religious fundamentalists should not behave patronizingly when it comes to women
20130120,unknown,RSS; BJP camps promoting Hindu terror; Shinde says
20130120,unknown,RSS; BJP camps promoting Hindu terror; Shinde says
20130121,city.bhubaneswar,Tribals continue to desert Chasi Mulia Adivasi Sangh
20130121,city.goa,Temple committee altercation ends in murder
20130121,city.goa,HC directs govt to check fin mgmt of temples
20130121,city.jaipur,Muslim groups warn Jaipur Literature Festival against 4 authors
20130121,city.lucknow,3 idols stolen from Arjunganj temple
20130121,city.madurai,Temple authorities go for 'nilai theppam' this year
20130121,city.madurai,Temple wall collapses on house in Trichy
20130121,india,Muslim groups warn Jaipur Literature Festival against 4 authors
20130121,india,Shinde's linkage of RSS; BJP camps to promoting 'Hindu terror' kicks up a row
20130121,india,Tiff over liquour shop stake led to Hindu terror accused Joshi's murder?
20130121,india,Khap panchayats demand closure of Arya Samaj temples
20130121,india,Hafiz Saeed seeks to exploit Shinde's 'Hindu terror' remarks; BJP launches all-out attack
20130121,tv.news.hindi,Imam's spat with Salman to be spoofed on Nautanki
20130121,tv.news.hindi,I will do a better job than Shah Rukh Khan: Imam
20130121,unknown,Shinde has become the darling of LeT; JuD: RSS
20130122,city.madurai,Enchanting Kazhugumalai; a symbol of religious harmony
20130122,city.madurai,Muslim community members stage novel protest at collectorate
20130122,city.mysuru,'Tipu varsity not exclusively for Muslim students'
20130122,india,SGPC lauds gurudwara for refusing to hold prayers for 1965 war hero
20130122,india,SC hears petition on Muslim policeman's right to sport beard
20130122,unknown,Hafiz Saeed seeks to exploit Shinde's 'Hindu terror' remarks; BJP launches all-out attack
20130123,city.allahabad,Muslims celebrate Eid-e-Zehra in city
20130123,city.coimbatore,Debris removed from temple well; cops retrieve remains of woman
20130123,city.hyderabad,Muslim leaders to meet PM
20130123,city.nashik,Rs 4.50 lakh theft at Kotamgaon temple
20130123,city.nashik,Rs 4.50 lakh theft at Kotamgaon temple
20130123,india,Muslim cop goes to Supreme Court to save beard
20130123,india,Congress distances from Shinde's 'Hindu terror' remark
20130123,india,Salman Khurshid: Terror doesn't have a religion
20130124,city.allahabad,5;000 seers to attend Dharma Sansad
20130124,city.chandigarh,Sikh businessman kidnapped in Peshawar
20130124,city.goa,Goa wine festival 'detrimental' to Indian culture: Hindu Janajagruti Samiti
20130124,city.kolkata,12 temples robbed in 4 days
20130124,city.madurai,Muslim outfit threatens to stall Vishwaroopam
20130124,city.nagpur,RSS may reinstall Nitin Gadkari as BJP chief before 2014
20130124,city.ranchi,Blood camps; prayers and rallies mark Netaji Subhash Chandra Bose's birth anniversary in Dhanbad
20130124,india,Sushil Kumar Shinde's comments on BJP; RSS 'irresponsible': Nitish Kumar
20130124,india,RSS may reinstall Nitin Gadkari before 2014
20130124,india,RSS calls Nitin Gadkari's exit BJP's internal matter
20130125,city.ahmedabad,Suspect detained in temple theft case
20130125,city.bengaluru,Name varsity after Tipu; but don't restrict it to Muslims: U R Ananthamurthy
20130125,city.chandigarh,BJP protests Sushil Kumar Shinde's 'Hindu terror' remarks
20130125,city.chennai,Muslim board evicts ten residents from Triplicane
20130125,city.jaipur,Moral and secular ethics go beyond religious belief: Dalai Lama
20130125,city.lucknow,Sikh girls demand share in minority dole scheme
20130125,city.mangaluru,DK police nab temple thief; recover property
20130125,city.ranchi,Sikh Regiment to motivate students to join Army
20130125,india,Moral and secular ethics go beyond religious belief: Dalai Lama
20130125,nri.community,Hindu religious leader jailed in US for visa fraud
20130125,world.china,For atheist China; religion is no longer a poison
20130126,blogs,Amaresh Misra: Omissions and commissions of the RSS led Sangh Parivar .. and the letters of Sardar Patel
20130126,blogs,TK Arun: Is 'Hindu terror' so shocking?
20130126,city.ahmedabad,'I am sorry God; but you don't need this money; I do'
20130126,city.bhubaneswar,No decision on allowing non-Hindus atop Raths
20130126,city.chandigarh,Sun god to be gracious on weekend
20130126,city.chennai,Rajini rises to Kamal's support; urges Muslim groups to give up protests
20130126,city.guwahati,Nagaland Baptist Church Council issues guidelines on 'clean polls'
20130126,city.hyderabad,Devotees stopped from entering temple
20130126,city.kanpur,Barawafat celebrated amid religious fervour
20130127,city.chandigarh,Friend turned foe 'Hindus' to put Moga bye election in interesting mode
20130127,city.pune,Devotee donates 1kg gold glass worth Rs 35 lakh to Sai Baba temple
20130127,india,Show evidence and ban RSS; BJP if we are terrorists; Rajnath dares Shinde
20130127,india,Devotee donates 1kg gold glass worth Rs 35 lakh to Sai Baba temple
20130128,city.goa,Cops nab temple thief in the act
20130128,city.hyderabad,Ban Vishwaroopam; say religious leaders
20130128,city.mangaluru,RSS vibhag level 'Sanghik' to see record attendance
20130128,city.nagpur,300 Muslim women join BJP
20130128,city.nagpur,Priest; father of four; held for molesting girl
20130128,india,Muslim scholars challenge Salman Rushdie to debate on Islam
20130128,india,Meet Kumbh monks who love chocolates & Maggi
20130128,india,Delhi Sikh Gurudwara Management Committee polls record low turnout
20130128,unknown,Meet Kumbh monks who love chocolates & maggi
20130128,unknown,Meet Kumbh monks who love chocolates & maggi
20130128,unknown,Muslim scholars challenge Rushdie to debate on Islam
20130129,city.hyderabad,Minor girls forced into flesh trade in temple town
20130129,city.kolkata,Mentally-challenged girl allegedly raped by monk imposter
20130129,city.mumbai,Christian body brings out 'persecution' report for 2012
20130129,city.pune,Illegal constructions near Dagdusheth temple removed
20130129,city.rajkot,Thieves target Tulsishyam temple
20130129,india,Sikh NGO up against Australian magazine
20130129,world.china,Boy monk put in key Tibet post
20130130,city.hyderabad,Muslim groups demand ban on Vishwaroopam
20130130,city.lucknow,Priest suffers mysterious bullet injury
20130130,india,Azhar asks Congress to win back Muslim trust
20130130,india,Race 2: Muslim group protests against the posters
20130130,india,Army rejects calls to raise new units based on caste or religion
20130130,sports.icc-world-cup-2015,Thank God; I'm back: Sreesanth
20130130,unknown,Army rejects bid to raise new units based on caste or religion
20130130,unknown,Azhar asks Congress to win back Muslim trust
20130131,city.chennai,Showtime showdown: Some Muslim organisations reach out to Kamal Haasan
20130131,city.hyderabad,Burglars strike at a temple in LB Nagar
20130131,city.jaipur,Bainsla; RSS conniving to deny quota to Gujjars: Cong MLA Bidhuri
20130131,city.kolkata,Call for restraint from Muslim scholars
20130131,city.nagpur,HC asks govt to submit status report on Ramtek temple
20130131,entertainment.tamil.movies.news,Aadhi Bhagavan: Not anti-religion
20130131,india,We need to keep adversaries of Sikhs away from the faithful: Sukhbir Badal
20130131,india,Jayalalithaa asks Kamal Haasan; Muslim groups to talk; says decks will be cleared for film's release
20130131,speaking-tree,Experience divine love with faith
20130201,city.bhubaneswar,'I want to build a Konark temple lookalike'
20130201,city.goa,Thieves decamp with 40k from temple
20130201,city.kochi,No country for god
20130201,city.kolkata,Arabul Islam to spend 2 more weeks in jail
20130201,india,Pressure on BJP to toe Hindutva line
20130201,india,Singapore to look into 'hair cutting issue' of Sikh prisoners
20130201,unknown,Blog: Stand up to the politics of religion
20130202,city.chandigarh,Hindu statesman urge its community hold dialogue with other religions
20130202,india,'Hindu terror': BJP to boycott Shinde in Lok Sabha
20130202,india,Rahul; Modi may visit Mahakumbh; seek blessing of Hindu seers for 2014 elections
20130202,india,Did riots not take place during Congress rule? Rajnath Singh asks Muslims
20130202,sports.icc-world-cup-2015,Sachin Tendulkar worships at Lord Venkateswara temple
20130202,world.pakistan,Suicide strike outside Shia mosque in Pak; 22 dead
20130203,city.chandigarh,Delhi Sikh Gurdwara Management Committee leader selection in 15-20 days: Sukhbir Badal
20130203,city.goa,Stuti puts God & Goa on a pedestal at the Monte
20130203,city.kozhikode,Malabar Devaswom Board construction delay disrupts functioning of temples
20130203,city.lucknow,UPA; Samajwadi Party in race to humiliate Hindus: Murli Manohar Joshi
20130203,home.sunday-times.all-that-matters,There is no religious freedom in Tibet
20130203,india,UPA; Samajwadi Party in race to humiliate Hindus: Murli Manohar Joshi
20130203,india,MBAs; doctors; engineers surrender soul to service and prayers
20130203,unknown,MBAs; doctors; engineers surrender soul to service and prayers
20130204,city.indore,Shinde; PC trying to malign RSS: Kalraj
20130204,city.kanpur,Shobha Yatra for Sai temple
20130204,india,Courts misinterpreting sharia laws; Muslim law board says
20130204,india,Muslim leaders dare Narendra Modi to contest from UP
20130205,city.allahabad,'In view of it's religious significance; Allahabad should be renamed Prayag'
20130205,city.madurai,Madurai corporation seeks funds from Meenakshi temple
20130205,entertainment.tamil.movies.news,Christian group protest against Kadal
20130205,user-generated,The First Catholic Priest who pursued the legal profession to empower the weaker sections
20130206,city.ahmedabad,Why has Muslim backwardness not been assessed: HC
20130206,city.allahabad,Praveen Togadia hails those who left Pakistan for religion's sake
20130206,city.allahabad,Vishwa Hindu Parishad chief's statement flayed
20130206,city.allahabad,Allahabad High Court dismisses Vishwa Hindu Parishad plea against Shinde
20130206,india,Extra charge for inter-religious ties at mufti's 'Sharia supreme court'
20130206,india,'Shinde to bear consequences of Hindu terror remarks'
20130206,nri.community,Sikh family found dead in US in suspected 'murder-suicide'
20130206,unknown,Blog: A nincompoop Hindu versus an aggressive Muslim
20130207,city.ahmedabad,Government rouses schools and colleges for RSS Suryanamaskar
20130207,city.bengaluru,Government warns of strict action against artists who depict gods and goddesses in nude
20130207,city.chandigarh,Boy hid in temple after losing phone
20130207,city.chennai,Worshipping heritage: Chennai software engineers sweep temples; clean tanks
20130207,city.nagpur,Board exams: Schools and students both look for divine intervention
20130207,india,At Kumbh; Rajnath says Ram temple if BJP gets own majority
20130207,unknown,At Kumbh; Rajnath says Ram temple if BJP gets own majority
20130208,city.hyderabad,2 held for stealing cash from temple hundis
20130208,city.kochi,Kerala private schools make special arrangements for Friday prayers
20130208,entertainment.marathi.movies.news,Regional pride must not overtake nationalism: Awadhoot Gupte
20130208,entertainment.punjabi.movies.news,Baweja makes animation film on Sikh guru's martyr sons
20130208,india,RSS chief backs Narendra Modi for PM candidate
20130208,india,Supreme Court raps CBI counsel in Ayodhya trial
20130208,india,Muslim convert can't get backward class status; rules Madras high court
20130208,unknown,RSS chief backs Narendra Modi for PM candidate
20130208,world.us,My fate in hands of God; not America; LeT terrorist Hafiz Saeed brags to NYT
20130209,city.allahabad,Rahul's Muslim brigade to showcase Ganga-Jamnu tahzeeb
20130209,city.allahabad,Swaroopanand blasts Sangh for 'temple politics'
20130209,city.bhubaneswar,Squatters draw squalid image of ward of temples
20130209,city.bhubaneswar,More tribals desert Chasi Mulia Adivasi Sangh
20130209,city.madurai,Palani temple employees suspended for filching funds
20130209,city.patna,Rajpaksha offers prayers at Mahabodhi temple
20130209,india,BJP to protest outside PM's house on Shinde's Hindu terror comment
20130209,india,Once Hindutva twins; Narendra Modi and PravinTogadia no longer conjoined
20130209,india,Sri Lankan president offers prayers at Tirupati shrine
20130209,unknown,Once Hindutva twins; Modi and Togadia no longer conjoined
20130210,city.bhubaneswar,March of civilization tramples temple town
20130211,blogs,Gautam Siddharth: The spectacular Mahakumbh is a grand celebration of eclectic Hinduism
20130211,city.hyderabad,Afzal Guru's funeral prayers held
20130211,city.hyderabad,St John's Church left with
20130211,city.nagpur,Nitin Gadkari woos community at Muslim party workers' meet
20130211,entertainment.punjabi.movies.news,Proud To Be A Sikh based on true life incidents
20130211,india,Sikhs plan protests during French President visit
20130212,city.guwahati,50 priests to perform 10-day yajna in Manipur
20130212,city.pune,Rally to protest Shinde's Hindu terrorism remark
20130212,india,France won't overturn ban on Sikh turban
20130212,india,Bhojshala row: Ex-RSS pracharak detained; 11 arrested
20130212,india,Sikhs to protest turban ban during Hollande visit
20130213,city.bhubaneswar,Sculptor proposes to build Sun Temple replica
20130213,city.delhi,Anti-Sikh riot: Victims allege unfair probe
20130213,city.goa,Give Moti Dongor residents rehab; Muslim body tells CM
20130213,city.guwahati,Cong; CPM cross swords over ethnic ties
20130213,city.guwahati,Church panel wants candidate 'chosen by God'
20130213,city.guwahati,Rabha-Hasong areas latest flashpoint of ethnic unrest
20130213,city.madurai,Roads around Meenakshi Amman temple to be made one-way soon
20130213,india,Shinde may say sorry for 'Hindu terror' comment
20130213,india,Muslim guide helps Jain monks get their PhDs
20130213,india,Sikhs troop in from France to protest at Hollande meet
20130213,life-style.books,Spirituality unites; religion divides: Satish Gupta
20130213,unknown,Muslim guide helps Jain monks get their PhDs
20130213,unknown,Shinde may say sorry for 'Hindu terror' comment
20130214,city.bengaluru,Shun tobacco products; say religious leaders
20130214,city.bhopal,Harassed by 'cop'; couple takes shelter in temple
20130214,city.hyderabad,Western scholars' take on Islam drawing Muslim youth
20130214,city.indore,Now donate online for Khajrana temple
20130214,city.jaipur,Court asks police to inquire into 'Hindu terror' remarks of Shinde
20130214,city.kochi,Imam; aide held for keeping fake notes
20130214,city.ranchi,Villagers opt for temple marriages in fear of Maoists
20130214,city.ranchi,Children of a lesser god prepare for Valentine's
20130215,city.allahabad,Basant Panchami: Divine occasion; holy awakening
20130215,city.bhubaneswar,Children 'worship' parents; teachers
20130215,city.bhubaneswar,Keonjhar temple cries for urgent repair
20130215,city.delhi,Hindu College students fight discriminatory ritual together
20130215,city.madurai,1-day-old baby found abandoned in church; dies
20130215,city.nagpur,Cong activist seeks setting up of Muslim education board
20130216,city.hyderabad,19-year-old nursing student found murdered in church
20130216,city.indore,Muslims offer namaz in Bhojshala amid protests
20130216,city.kozhikode,Deceased Muslim Youth League leader's kin to move court for CBI probe
20130216,city.madurai,Bad omen disrupts temple procession
20130216,india,Helicopter scam: One of Tyagi brothers flaunted Atal links; tried to broker Ayodhya peace
20130216,india,Sonia Gandhi cancels visit to Aligarh Muslim University due to bad weather
20130217,city.bhubaneswar,Views vary on Sun Temple replica
20130217,city.guwahati,Seminar on ethnic violence and its impact
20130217,city.lucknow,Sonia pledges to help Aligarh Muslim University retain its status
20130217,city.mumbai,Muslim body hands wishlist to Sonia Gandhi
20130217,city.nagpur,75-year-old priest held for molesting minors
20130217,entertainment.kannada.movies.news,Shivanna offers prayers in Sabarimala
20130217,world.middle-east,Foreigners arrested for trying to spread Christianity in Libya
20130218,city.indore,Hindu activists abuse Hardia in Dhar hospital
20130218,city.indore,'Religion is definite; science solution'
20130218,city.jaipur,Rain-hit Pak Hindus left in the lurch
20130218,city.kanpur,Fasting period begins for Christians
20130218,city.mumbai,Lenten lectures draw scores to Vasai church
20130218,india,Urdu papers carry Muslim charter of demands for Sonia
20130218,india,Sikhs protest outside French embassy in Delhi over turban ban
20130219,city.allahabad,Seer raps RSS for anti-Azam remark
20130219,city.allahabad,Turkish Muslims learning Yoga at Kumbh Mela
20130219,city.bhopal,Governor hails Christian community for its contribution
20130219,city.chandigarh,Temple priest wins bid for '0001'; pays Rs 10.5L
20130219,city.indore,Hindu Jagran Manch for action against cops
20130219,city.kanpur,Ashtadhatu idols stolen from village temple
20130219,city.kochi,HC rejects claims on temple razed by Tipu
20130219,sports.off-the-field,'Flying Sikh' Milkha Singh booked for golf club brawl
20130220,city.allahabad,Ex-Nepal PM takes a divine plunge at Kumbh
20130220,city.bengaluru,US lawmaker dislocates hip during temple darshan
20130220,city.bhubaneswar,ASI experts fix cracks in Lingaraj temple dome
20130220,city.delhi,SC asks ASI to desist from surveying Akbarabadi mosque area
20130220,city.ranchi,Sikhs in Jharkhand for frequent Amritsar-bound train
20130220,entertainment.events.others,Students sport ethnic wear at fashion show organised by Mahaveer Academy of Technology and Science University in Raipur
20130220,entertainment.hindi.music.news,No religion is against music: Rahul Ram
20130220,india,BJP to protest against Shinde in Parliament for Hindu terror remark
20130220,india,British PM David Cameron visits Golden Temple; Jallianwala Bagh massacre site
20130221,blogs,Minhaz Merchant: Myth of Hindu terror
20130221,city.bhubaneswar,More tribals quit Chasi Mulia Adivasi Sangh
20130221,city.jaipur,Dalits 'barred' from taking part in temple function
20130221,city.patna,Government to develop Ulaar sun temple
20130221,city.raipur,Priest held for raping minors
20130221,india,Dalits 'barred' from taking part in temple function
20130222,city.bhubaneswar,Shinde's 'regret' not enough: RSS
20130222,city.guwahati,Church; Congress; NPF play development card in W Angami
20130222,city.jaipur,Dalits 'prevented' from taking part in temple yagna
20130222,city.lucknow,Budget ignores Faizabad-Ayodhya
20130222,city.nagpur,Christian Colony lacks even basic amenities
20130222,india,Shinde should have apologized; says RSS
20130222,india,Shinde's statement on Hindu terror factually correct: Congress
20130223,city.ahmedabad,Modi bats for dalits to solemnize Hindu weddings
20130223,city.bengaluru,After Karnataka HC intervention; village panchayat grants licence to a pastor for building church
20130223,city.bhubaneswar,Hyderabad twin blasts unfortunate: RSS chief
20130223,city.goa,'Make inquiry report on Velim priest's raid public'
20130223,city.hyderabad,Hyderabad blasts: Top cop's temple visit may have saved lives
20130223,city.kochi,Plea seeks exemption of church property from land acquisition
20130223,city.varanasi,Banaras Hindu University's inter-faculty youth fest from Feb 25
20130223,entertainment.hindi.bollywood.news,Have done my best let god do the rest: Kirti Kulhari
20130223,unknown,Modi bats for dalits to solemnize Hindu weddings
20130224,city.bengaluru,Take a delicious bite between temple visits
20130224,city.guwahati,Kamrup admin to raze illegal roadside temples
20130224,city.jaipur,Pak Hindu migrants demand rehabilitation
20130224,city.lucknow,My govt's full support to Muslims: Akhilesh Yadav
20130224,city.mysuru,Kumbh mela begins with religious fervour
20130224,city.pune,Being a good human being is best form of religion; says Paresh Rawal
20130224,india,Shinde expressed regret; did not apologize for 'Hindu terror' remark: Govt
20130224,india,Isro chief seeks divine blessings ahead of Monday satellite launch
20130224,unknown,Shinde expressed regret; did not apologize for 'Hindu terror' remark: Govt
20130224,unknown,Isro chief seeks divine blessings ahead of Monday satellite launch
20130225,city.delhi,Facebook page of Vishwa Hindu Parishad hacked
20130225,city.hyderabad,ISRO chief seeks divine help before PSLV launch
20130225,city.hyderabad,Hyderabad: Unguarded temples; mosques easy prey for terrorists
20130225,city.madurai,Security beefed up at Meenakshi temple
20130225,city.madurai,Indians and Lankans bond over Katchatheevu church fest
20130226,city.hyderabad,Bomb hoax causes panic at Peddamma temple
20130226,city.kolkata,Mayapur to get largest Vedic temple
20130226,city.mumbai,Prayer will see the Church through crises: Daphne Warapen
20130226,city.mumbai,Amend OBC norm; ethnic group says
20130226,city.rajkot,40 houses including two temples burgled in past 4 days
20130226,home.science,'God particle' could spell doom for the universe
20130226,india,Another temple theft in Kullu; cops clueless as ever
20130226,nri.community,Sikh man shot at in Florida in suspected hate crime
20130227,city.bengaluru,Child marriage act overrides Muslim personal law: HC
20130227,city.delhi,Work on parking lot stalled; residents seek divine help
20130227,city.ludhiana,'Nature is divine; protect it'
20130227,india,Cases of Muslims in jail may be reviewed
20130227,india,Child Marriage Act overrides Muslim Personal Law: Karnataka high court
20130227,india,Manjit Singh takes over as new Delhi Sikh Gurdwara Managing Committee president
20130227,unknown,Child Marriage Act overrides Muslim Personal Law: Karnataka high court
20130228,city.chandigarh,Sikh terrorist Chaura nabbed in Amritsar
20130228,city.indore,Withdraw cases against Hindus or face protest: Acharya Dharmendra to Madhya Pradesh govt
20130228,city.kochi,Prayers in Kerala churches as Pope steps down today
20130228,city.mangaluru,Rumours on Udupi Temple has all on tenterhooks
20130228,unknown,Muslim law promotes child marriage?
20130301,city.allahabad,God has become all: Swami Satyam
20130301,home.education,Aligarh Muslim University; BHU welcome budgetary allocations
20130302,city.goa,Archbishop calls for March 9 to be observed as day of prayer
20130302,city.mangaluru,Clergy believes next Pope will be younger
20130303,city.delhi,For this priest; his body is temple
20130303,city.kanpur,Lecture series on science and religion concludes at IIT-K
20130303,city.ludhiana,Shariat courts for Muslims in Punjab to settle issues of Nikah; Talaaq; Inheritance
20130303,city.mumbai,Nationalist Congress Party sacks Sangli mayor
20130303,city.patna,'Centre to release funds for Aligarh Muslim University's Kishanganj unit'
20130303,city.patna,Mosque to propagate message of Quran
20130303,home.education,Banaras Hindu University: Meet on law begins with call to enrich legal education
20130304,city.ahmedabad,Giving a new meaning to life: NGOs helping Muslim women in Juhapura area learn modern skills
20130304,city.guwahati,Creative camp by foreign; local artists to promote & protect Basistha temple
20130304,city.indore,Ujjain administration eyes school for expansion of Mahakal temple corridors
20130304,city.kozhikode,Special team to investigate fire at temple
20130304,city.varanasi,Jharokha Darshan of Kashi Vishwanath Temple mooted
20130304,city.varanasi,Tea shop owner's son tops at Banaras Hindu University
20130304,world.south-asia,Bangladesh High Court orders security for Hindus in violence-hit area
20130305,city.aurangabad,Now; watchmen for Muslim burial grounds
20130305,city.kochi,Jacobite church takes abstinence to a higher level this Lent
20130305,city.kolkata,Living with flyovers in Kolkata: On faith and a prayer
20130305,city.mangaluru,Woo voters on development issues; and not religion; JD(S) tells Congress
20130305,city.mumbai,'Land shark' targeting Mt Mary Church plot?
20130305,city.ranchi,Imam was visiting ailing mother in Ranchi
20130305,city.varanasi,Low-cost generic drug store at Sir Sundarlal hospital; Banaras Hindu University soon
20130305,city.varanasi,'Institute of Medical Sciences; Banaras Hindu University needs Rs 750 cr to be transformed into AIIMS'
20130305,city.varanasi,Week-long function to celebrate Institute of Medical Sciences; Banaras Hindu University annual day
20130305,world.south-asia,Bangladesh: Khaleda Zia condemns attacks on Hindus; demands probe
20130306,city.coimbatore,Traffic diversion for temple car festival
20130306,city.kochi,Kerala cops to question Imam in Ernakulam collectorate blast case
20130306,city.lucknow,SP MLA accused of killing Hindu Yuva Vahini leader
20130306,city.nashik,Newborn girl abandoned near temple
20130306,city.ranchi,Imam arranged shelter for terrorists before 26/11
20130306,city.ranchi,Manzar Imam's wedding is dying mother's wish
20130306,india,Jamiat sets two-month deadline for Muslim quota
20130306,india,Kerala cops to question Imam in Ernakulam collectorate blast case
20130307,city.ahmedabad,Muslim students at Gujarat University fetch highest number of gold medals so far
20130307,city.guwahati,With anti-dam mantra on lips; Tawang monks hit the streets
20130307,city.indore,Now; prayer goes digital
20130307,city.kolkata,Ensure security to Hindus in Bangladesh: VHP
20130307,city.mumbai,Sacred Heart BMC seeks church land to widen road
20130307,india,Now; classes for imams; sermons for the masses
20130307,unknown,With anti-dam mantra on lips; Tawang monks hit the streets
20130308,city.indore,'RSS playing with sentiments of Hindus'
20130308,city.mumbai,2 'priests' held for stealing silver idols
20130308,city.nashik,Two men arrested for stealing Ramkund temple's jewellery
20130308,city.thiruvananthapuram,It's a temple revolution in south Kerala
20130308,city.varanasi,Shiv Baraat to be taken out from Maha Mrityunjay temple
20130308,india,Kerala church says no ban on Suryanelli rape victim
20130309,city.hyderabad,Stop preaching and blaming government; Muslim intelligentsia told
20130309,city.jaipur,Priest tries self immolation in front of court
20130309,city.kochi,No ban on Suryanelli victim and her family; says Church
20130309,india,Taps run dry at Shirdi temple
20130309,mahashivratri,Mahashivaratri 2013: Eighty-eight Hindu pilgrims arrive in Pakistan to attend festival
20130309,world.pakistan,Pak: 4 killed; 28 injured in blast inside mosque
20130309,world.pakistan,Mob in Pakistan raids Christian colony in search of blasphemer
20130310,city.bengaluru,19 held for attack on prayer hall in Mangalore
20130310,city.chandigarh,'I will take a train to Golden Temple'
20130310,city.coimbatore,Village priest held for cheating women of jewellery
20130310,city.goa,Church prays for new pope; thankful for Benedict XVI papacy
